table_name,dataset,method,seed_or_summary,metric,value,artifact_path,metrics_file,manifest_config,status,reason
tab:rq1-quo,Quo Vadis,API n-gram SVM,sample std seeds 7/17/27,accuracy_std,0.0000,datasets_50k/quo_vadis/results/standard_baselines/api_ngram_svm/seed_17/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/api_ngram_svm/seed_27/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/api_ngram_svm/seed_7/metrics.json,datasets_50k/quo_vadis/results/standard_baselines/api_ngram_svm/seed_17/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/api_ngram_svm/seed_27/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/api_ngram_svm/seed_7/metrics.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,confirmatory,sample standard deviation (n-1)
tab:rq1-quo,Quo Vadis,API n-gram SVM,mean seeds 7/17/27,precision,0.8313,datasets_50k/quo_vadis/results/standard_baselines/api_ngram_svm/seed_17/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/api_ngram_svm/seed_27/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/api_ngram_svm/seed_7/metrics.json,datasets_50k/quo_vadis/results/standard_baselines/api_ngram_svm/seed_17/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/api_ngram_svm/seed_27/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/api_ngram_svm/seed_7/metrics.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,confirmatory,group/exact-sequence-disjoint; complete three-seed metrics
tab:rq1-quo,Quo Vadis,API n-gram SVM,sample std seeds 7/17/27,precision_std,0.0000,datasets_50k/quo_vadis/results/standard_baselines/api_ngram_svm/seed_17/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/api_ngram_svm/seed_27/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/api_ngram_svm/seed_7/metrics.json,datasets_50k/quo_vadis/results/standard_baselines/api_ngram_svm/seed_17/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/api_ngram_svm/seed_27/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/api_ngram_svm/seed_7/metrics.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,confirmatory,sample standard deviation (n-1)
tab:rq1-quo,Quo Vadis,API n-gram SVM,mean seeds 7/17/27,recall,0.8150,datasets_50k/quo_vadis/results/standard_baselines/api_ngram_svm/seed_17/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/api_ngram_svm/seed_27/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/api_ngram_svm/seed_7/metrics.json,datasets_50k/quo_vadis/results/standard_baselines/api_ngram_svm/seed_17/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/api_ngram_svm/seed_27/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/api_ngram_svm/seed_7/metrics.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,confirmatory,group/exact-sequence-disjoint; complete three-seed metrics
tab:rq1-quo,Quo Vadis,API n-gram SVM,sample std seeds 7/17/27,recall_std,0.0000,datasets_50k/quo_vadis/results/standard_baselines/api_ngram_svm/seed_17/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/api_ngram_svm/seed_27/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/api_ngram_svm/seed_7/metrics.json,datasets_50k/quo_vadis/results/standard_baselines/api_ngram_svm/seed_17/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/api_ngram_svm/seed_27/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/api_ngram_svm/seed_7/metrics.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,confirmatory,sample standard deviation (n-1)
tab:rq1-quo,Quo Vadis,API n-gram SVM,mean seeds 7/17/27,f1,0.8231,datasets_50k/quo_vadis/results/standard_baselines/api_ngram_svm/seed_17/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/api_ngram_svm/seed_27/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/api_ngram_svm/seed_7/metrics.json,datasets_50k/quo_vadis/results/standard_baselines/api_ngram_svm/seed_17/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/api_ngram_svm/seed_27/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/api_ngram_svm/seed_7/metrics.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,confirmatory,group/exact-sequence-disjoint; complete three-seed metrics
tab:rq1-quo,Quo Vadis,API n-gram SVM,sample std seeds 7/17/27,f1_std,0.0000,datasets_50k/quo_vadis/results/standard_baselines/api_ngram_svm/seed_17/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/api_ngram_svm/seed_27/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/api_ngram_svm/seed_7/metrics.json,datasets_50k/quo_vadis/results/standard_baselines/api_ngram_svm/seed_17/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/api_ngram_svm/seed_27/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/api_ngram_svm/seed_7/metrics.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,confirmatory,sample standard deviation (n-1)
tab:rq1-quo,Quo Vadis,API n-gram SVM,mean seeds 7/17/27,auc,0.9559,datasets_50k/quo_vadis/results/standard_baselines/api_ngram_svm/seed_17/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/api_ngram_svm/seed_27/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/api_ngram_svm/seed_7/metrics.json,datasets_50k/quo_vadis/results/standard_baselines/api_ngram_svm/seed_17/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/api_ngram_svm/seed_27/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/api_ngram_svm/seed_7/metrics.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,confirmatory,group/exact-sequence-disjoint; complete three-seed metrics
tab:rq1-quo,Quo Vadis,API n-gram SVM,sample std seeds 7/17/27,auc_std,0.0000,datasets_50k/quo_vadis/results/standard_baselines/api_ngram_svm/seed_17/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/api_ngram_svm/seed_27/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/api_ngram_svm/seed_7/metrics.json,datasets_50k/quo_vadis/results/standard_baselines/api_ngram_svm/seed_17/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/api_ngram_svm/seed_27/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/api_ngram_svm/seed_7/metrics.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,confirmatory,sample standard deviation (n-1)
tab:rq1-quo,Quo Vadis,LSTM,mean seeds 7/17/27,accuracy,0.8683,datasets_50k/quo_vadis/results/standard_baselines/lstm/seed_17/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/lstm/seed_27/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/lstm/seed_7/metrics.json,datasets_50k/quo_vadis/results/standard_baselines/lstm/seed_17/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/lstm/seed_27/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/lstm/seed_7/metrics.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,confirmatory,group/exact-sequence-disjoint; complete three-seed metrics
tab:rq1-quo,Quo Vadis,LSTM,sample std seeds 7/17/27,accuracy_std,0.0224,datasets_50k/quo_vadis/results/standard_baselines/lstm/seed_17/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/lstm/seed_27/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/lstm/seed_7/metrics.json,datasets_50k/quo_vadis/results/standard_baselines/lstm/seed_17/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/lstm/seed_27/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/lstm/seed_7/metrics.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,confirmatory,sample standard deviation (n-1)
tab:rq1-quo,Quo Vadis,LSTM,mean seeds 7/17/27,precision,0.8174,datasets_50k/quo_vadis/results/standard_baselines/lstm/seed_17/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/lstm/seed_27/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/lstm/seed_7/metrics.json,datasets_50k/quo_vadis/results/standard_baselines/lstm/seed_17/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/lstm/seed_27/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/lstm/seed_7/metrics.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,confirmatory,group/exact-sequence-disjoint; complete three-seed metrics
tab:rq1-quo,Quo Vadis,LSTM,sample std seeds 7/17/27,precision_std,0.1032,datasets_50k/quo_vadis/results/standard_baselines/lstm/seed_17/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/lstm/seed_27/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/lstm/seed_7/metrics.json,datasets_50k/quo_vadis/results/standard_baselines/lstm/seed_17/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/lstm/seed_27/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/lstm/seed_7/metrics.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,confirmatory,sample standard deviation (n-1)
tab:rq1-quo,Quo Vadis,LSTM,mean seeds 7/17/27,recall,0.6404,datasets_50k/quo_vadis/results/standard_baselines/lstm/seed_17/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/lstm/seed_27/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/lstm/seed_7/metrics.json,datasets_50k/quo_vadis/results/standard_baselines/lstm/seed_17/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/lstm/seed_27/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/lstm/seed_7/metrics.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,confirmatory,group/exact-sequence-disjoint; complete three-seed metrics
tab:rq1-quo,Quo Vadis,LSTM,sample std seeds 7/17/27,recall_std,0.0475,datasets_50k/quo_vadis/results/standard_baselines/lstm/seed_17/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/lstm/seed_27/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/lstm/seed_7/metrics.json,datasets_50k/quo_vadis/results/standard_baselines/lstm/seed_17/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/lstm/seed_27/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/lstm/seed_7/metrics.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,confirmatory,sample standard deviation (n-1)
tab:rq1-quo,Quo Vadis,LSTM,mean seeds 7/17/27,f1,0.7139,datasets_50k/quo_vadis/results/standard_baselines/lstm/seed_17/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/lstm/seed_27/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/lstm/seed_7/metrics.json,datasets_50k/quo_vadis/results/standard_baselines/lstm/seed_17/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/lstm/seed_27/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/lstm/seed_7/metrics.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,confirmatory,group/exact-sequence-disjoint; complete three-seed metrics
tab:rq1-quo,Quo Vadis,LSTM,sample std seeds 7/17/27,f1_std,0.0293,datasets_50k/quo_vadis/results/standard_baselines/lstm/seed_17/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/lstm/seed_27/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/lstm/seed_7/metrics.json,datasets_50k/quo_vadis/results/standard_baselines/lstm/seed_17/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/lstm/seed_27/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/lstm/seed_7/metrics.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,confirmatory,sample standard deviation (n-1)
tab:rq1-quo,Quo Vadis,LSTM,mean seeds 7/17/27,auc,0.8871,datasets_50k/quo_vadis/results/standard_baselines/lstm/seed_17/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/lstm/seed_27/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/lstm/seed_7/metrics.json,datasets_50k/quo_vadis/results/standard_baselines/lstm/seed_17/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/lstm/seed_27/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/lstm/seed_7/metrics.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,confirmatory,group/exact-sequence-disjoint; complete three-seed metrics
tab:rq1-quo,Quo Vadis,LSTM,sample std seeds 7/17/27,auc_std,0.0193,datasets_50k/quo_vadis/results/standard_baselines/lstm/seed_17/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/lstm/seed_27/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/lstm/seed_7/metrics.json,datasets_50k/quo_vadis/results/standard_baselines/lstm/seed_17/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/lstm/seed_27/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/lstm/seed_7/metrics.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,confirmatory,sample standard deviation (n-1)
tab:rq1-quo,Quo Vadis,GRU,mean seeds 7/17/27,accuracy,0.8851,datasets_50k/quo_vadis/results/standard_baselines/gru/seed_17/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/gru/seed_27/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/gru/seed_7/metrics.json,datasets_50k/quo_vadis/results/standard_baselines/gru/seed_17/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/gru/seed_27/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/gru/seed_7/metrics.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,confirmatory,group/exact-sequence-disjoint; complete three-seed metrics
tab:rq1-quo,Quo Vadis,GRU,sample std seeds 7/17/27,accuracy_std,0.0052,datasets_50k/quo_vadis/results/standard_baselines/gru/seed_17/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/gru/seed_27/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/gru/seed_7/metrics.json,datasets_50k/quo_vadis/results/standard_baselines/gru/seed_17/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/gru/seed_27/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/gru/seed_7/metrics.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,confirmatory,sample standard deviation (n-1)
tab:rq1-quo,Quo Vadis,GRU,mean seeds 7/17/27,precision,0.8528,datasets_50k/quo_vadis/results/standard_baselines/gru/seed_17/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/gru/seed_27/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/gru/seed_7/metrics.json,datasets_50k/quo_vadis/results/standard_baselines/gru/seed_17/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/gru/seed_27/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/gru/seed_7/metrics.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,confirmatory,group/exact-sequence-disjoint; complete three-seed metrics
tab:rq1-quo,Quo Vadis,GRU,sample std seeds 7/17/27,precision_std,0.0460,datasets_50k/quo_vadis/results/standard_baselines/gru/seed_17/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/gru/seed_27/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/gru/seed_7/metrics.json,datasets_50k/quo_vadis/results/standard_baselines/gru/seed_17/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/gru/seed_27/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/gru/seed_7/metrics.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,confirmatory,sample standard deviation (n-1)
tab:rq1-quo,Quo Vadis,GRU,mean seeds 7/17/27,recall,0.6680,datasets_50k/quo_vadis/results/standard_baselines/gru/seed_17/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/gru/seed_27/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/gru/seed_7/metrics.json,datasets_50k/quo_vadis/results/standard_baselines/gru/seed_17/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/gru/seed_27/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/gru/seed_7/metrics.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,confirmatory,group/exact-sequence-disjoint; complete three-seed metrics
tab:rq1-quo,Quo Vadis,GRU,sample std seeds 7/17/27,recall_std,0.0290,datasets_50k/quo_vadis/results/standard_baselines/gru/seed_17/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/gru/seed_27/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/gru/seed_7/metrics.json,datasets_50k/quo_vadis/results/standard_baselines/gru/seed_17/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/gru/seed_27/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/gru/seed_7/metrics.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,confirmatory,sample standard deviation (n-1)
tab:rq1-quo,Quo Vadis,GRU,mean seeds 7/17/27,f1,0.7480,datasets_50k/quo_vadis/results/standard_baselines/gru/seed_17/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/gru/seed_27/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/gru/seed_7/metrics.json,datasets_50k/quo_vadis/results/standard_baselines/gru/seed_17/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/gru/seed_27/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/gru/seed_7/metrics.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,confirmatory,group/exact-sequence-disjoint; complete three-seed metrics
tab:rq1-quo,Quo Vadis,GRU,sample std seeds 7/17/27,f1_std,0.0008,datasets_50k/quo_vadis/results/standard_baselines/gru/seed_17/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/gru/seed_27/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/gru/seed_7/metrics.json,datasets_50k/quo_vadis/results/standard_baselines/gru/seed_17/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/gru/seed_27/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/gru/seed_7/metrics.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,confirmatory,sample standard deviation (n-1)
tab:rq1-quo,Quo Vadis,GRU,mean seeds 7/17/27,auc,0.8976,datasets_50k/quo_vadis/results/standard_baselines/gru/seed_17/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/gru/seed_27/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/gru/seed_7/metrics.json,datasets_50k/quo_vadis/results/standard_baselines/gru/seed_17/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/gru/seed_27/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/gru/seed_7/metrics.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,confirmatory,group/exact-sequence-disjoint; complete three-seed metrics
tab:rq1-quo,Quo Vadis,GRU,sample std seeds 7/17/27,auc_std,0.0033,datasets_50k/quo_vadis/results/standard_baselines/gru/seed_17/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/gru/seed_27/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/gru/seed_7/metrics.json,datasets_50k/quo_vadis/results/standard_baselines/gru/seed_17/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/gru/seed_27/metrics.json;datasets_50k/quo_vadis/results/standard_baselines/gru/seed_7/metrics.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,confirmatory,sample standard deviation (n-1)
